Date,Receipt_ID,Product_Name,Brand_Name,Category,Quantity,Selling_Price,Cost_Price,Stock_For_Month
08/03/2023,REC-siD-9386,Eggs,Farmstead,Dairy,5,3.25,2.78,174
09/03/2023,REC-xNf-3068,Cheese,Blockbuster Cheeses,Dairy,3,2.99,2.53,149
09/03/2023,REC-qPx-9953,Cereal,Golden Grains,Breakfast,3,6.24,5.02,162
09/03/2023,REC-CSP-1078,Sugar,Cane Sugar Co.,Pantry,3,5.62,4.93,94
09/03/2023,REC-FpG-8954,Apples,Local Grown,Produce,2,1.69,1.35,67
09/03/2023,REC-QDC-0028,Cereal,Golden Grains,Breakfast,2,4.27,3.52,123
09/03/2023,REC-ltE-0072,Laundry Detergent,Aussie Wash,Household,1,4.01,3.1,77
09/03/2023,REC-CxS-3619,Eggs,Farmstead,Dairy,2,4.1,3.27,96
09/03/2023,REC-ClY-8362,Soft Drink,Fizz Co.,Beverages,4,6.4,4.96,145
09/03/2023,REC-JFk-4842,Eggs,Golden Yolk,Dairy,3,3.69,2.73,195
10/03/2023,REC-WJH-8082,Flour,The Baker's Choice,Pantry,1,8.67,6.33,186
10/03/2023,REC-Dbc-0898,Milk,Farmers Choice,Dairy,2,5.2,4.14,72
10/03/2023,REC-geN-2149,Chicken Breast,Lean Meats,Meat,2,16.24,11.83,132
10/03/2023,REC-fmt-6941,Coffee,Aussie Roast,Beverages,4,6.01,4.72,115
10/03/2023,REC-Qsy-2918,Yogurt,Pure Greek,Dairy,2,5.86,4.77,120
11/03/2023,REC-XmY-6708,Canned Beans,Simply Canned,Pantry,4,3.78,2.82,192
11/03/2023,REC-IWg-2571,Salt,Aussie Salt,Pantry,2,5.82,4.69,101
11/03/2023,REC-Bok-9602,Cereal,Healthy Start,Breakfast,4,4.59,4.16,164
11/03/2023,REC-kVE-0615,Paper Towels,Quick Dry,Household,4,5.82,4.89,115
12/03/2023,REC-WQd-4621,Apples,Orchard Fresh,Produce,4,2.95,2.53,196
12/03/2023,REC-RPo-9992,Bananas,Island Harvest,Produce,3,3.5,2.83,56
12/03/2023,REC-mtd-6611,Milk,Meadowland,Dairy,5,4.16,3.52,56
12/03/2023,REC-HrM-6018,Olive Oil,Golden Grove,Pantry,4,8.24,6.33,79
13/03/2023,REC-TFa-8126,Apples,Orchard Fresh,Produce,2,1.68,1.45,97
13/03/2023,REC-rDt-0861,Juice,Fresh Squeeze,Beverages,5,2.79,2.34,65
13/03/2023,REC-xfo-2465,Juice,Fresh Squeeze,Beverages,1,2.29,1.8,66
13/03/2023,REC-lut-9382,Cereal,Golden Grains,Breakfast,4,7.02,5.34,184
13/03/2023,REC-FxE-4853,Biscuits,Sweet Treats,Snacks,4,1.83,1.51,118
14/03/2023,REC-tny-2349,Rice,Rice King,Pantry,5,3.18,2.33,86
16/03/2023,REC-ohH-4692,Eggs,Sunny-Side,Dairy,5,4.98,4.34,58
16/03/2023,REC-myC-8778,Flour,The Baker's Choice,Pantry,2,4.66,3.75,117
16/03/2023,REC-fGn-0564,Milk,Dairy Fresh,Dairy,2,3.09,2.62,79
16/03/2023,REC-NYc-9013,Yogurt,Creamy Delights,Dairy,2,4.3,3.64,61
16/03/2023,REC-VrE-8022,Biscuits,Aussie Bakes,Snacks,4,1.69,1.51,136
16/03/2023,REC-Meq-4894,Canned Beans,Simply Canned,Pantry,2,7.62,5.95,53
16/03/2023,REC-IcQ-6801,Biscuits,Aussie Bakes,Snacks,5,4.35,3.85,85
16/03/2023,REC-UAP-4554,Bread,Crusty Creations,Bakery,3,4.45,3.9,194
16/03/2023,REC-KCB-1939,Cheese,Blockbuster Cheeses,Dairy,5,2.68,2.33,83
16/03/2023,REC-CvT-1619,Toilet Paper,Soft Touch,Household,2,13.21,9.93,150
19/03/2023,REC-ycX-5030,Toilet Paper,Quilted Comfort,Household,5,10.95,9.1,65
19/03/2023,REC-jyK-2357,Bread,Crusty Creations,Bakery,5,4.54,3.47,140
19/03/2023,REC-bCV-7638,Dish Soap,Power Clean,Household,5,12.25,9.4,183
19/03/2023,REC-Nfi-4477,Biscuits,Aussie Bakes,Snacks,4,4.44,3.75,110
19/03/2023,REC-MJJ-1848,Pasta,Grainfield Co.,Pantry,5,3.78,3.42,55
19/03/2023,REC-Tpj-6766,Lettuce,Crisp Greens,Produce,2,4.24,3.49,195
21/03/2023,REC-gHC-0326,Canned Beans,Simply Canned,Pantry,3,2.22,1.62,189
21/03/2023,REC-QsS-3195,Soft Drink,Sparkle Beverages,Beverages,1,4.82,3.45,118
21/03/2023,REC-saG-2965,Toilet Paper,Soft Touch,Household,2,8.94,7.29,155
21/03/2023,REC-brD-5341,Coffee,Aussie Roast,Beverages,5,5.71,4.42,93
21/03/2023,REC-zFu-7492,Bread,Sunrise Bakes,Bakery,1,4.47,3.71,112
21/03/2023,REC-OVx-6564,Sugar,Cane Sugar Co.,Pantry,4,6.0,4.3,184
22/03/2023,REC-aKk-3702,Bread,Crusty Creations,Bakery,2,3.69,3.02,98
24/03/2023,REC-VAm-5316,Paper Towels,Handy Wipes,Household,2,9.99,8.05,111
24/03/2023,REC-pgA-3028,Salt,Crystal Co.,Pantry,2,5.52,4.01,106
24/03/2023,REC-Vfq-7626,Tomatoes,Vine Ripened,Produce,1,3.18,2.71,53
24/03/2023,REC-QtH-4100,Bread,Crusty Creations,Bakery,2,3.67,3.33,77
24/03/2023,REC-CvH-5837,Bananas,Island Harvest,Produce,1,2.25,1.68,99
24/03/2023,REC-CUs-6197,Soft Drink,Sparkle Beverages,Beverages,5,4.32,3.19,185
24/03/2023,REC-Ghf-3668,Bread,Sunrise Bakes,Bakery,4,4.13,3.43,59
24/03/2023,REC-VSU-4729,Coffee,Urban Brew,Beverages,5,2.18,1.56,172
24/03/2023,REC-ETc-0881,Soft Drink,Sparkle Beverages,Beverages,4,4.04,2.91,114
25/03/2023,REC-NGi-1219,Paper Towels,Quick Dry,Household,3,13.61,9.91,193
25/03/2023,REC-iVv-8728,Toilet Paper,Soft Touch,Household,2,7.99,6.6,153
25/03/2023,REC-zWq-6688,Milk,Farmers Choice,Dairy,4,3.25,2.42,103
25/03/2023,REC-xIK-6806,Chicken Breast,Butcher's Best,Meat,4,12.58,9.92,148
25/03/2023,REC-DDZ-2370,Flour,Golden Grains,Pantry,1,9.27,6.86,177
26/03/2023,REC-Tpx-3208,Cereal,Morning Crunch,Breakfast,4,7.07,5.48,88
26/03/2023,REC-TQe-2042,Biscuits,Sweet Treats,Snacks,3,4.62,3.98,135
26/03/2023,REC-tLY-5114,Dish Soap,Eco-Wash,Household,5,9.24,7.33,133
28/03/2023,REC-VGu-3517,Tea Bags,Bushland Brews,Beverages,4,2.69,2.29,61
28/03/2023,REC-LjX-7981,Chicken Breast,Prime Cuts,Meat,2,12.91,10.93,99
28/03/2023,REC-fQo-9967,Tea Bags,Tea Time,Beverages,2,2.08,1.53,140
28/03/2023,REC-iNk-3254,Flour,Golden Grains,Pantry,1,6.36,5.44,193
28/03/2023,REC-cdI-5904,Laundry Detergent,Aussie Wash,Household,3,12.22,9.43,189
28/03/2023,REC-brz-4196,Milk,Meadowland,Dairy,4,4.36,3.54,108
28/03/2023,REC-XBX-6219,Beef Mince,Prime Cuts,Meat,3,11.75,10.67,151
28/03/2023,REC-Fuk-2794,Bread,Sunrise Bakes,Bakery,4,3.47,2.51,195
31/03/2023,REC-GHA-7210,Canned Tomatoes,Simply Canned,Pantry,1,2.42,2.01,99
31/03/2023,REC-FwU-5853,Coffee,Aussie Roast,Beverages,1,3.85,3.22,51
31/03/2023,REC-TLj-5347,Juice,Fresh Squeeze,Beverages,3,3.95,2.93,189
03/04/2023,REC-oIa-8544,Beef Mince,Prime Cuts,Meat,3,10.92,9.65,92
03/04/2023,REC-MMy-9213,Yogurt,Creamy Delights,Dairy,2,5.51,3.96,120
03/04/2023,REC-jVE-3083,Paper Towels,Handy Wipes,Household,2,10.1,8.27,93
03/04/2023,REC-wdq-8015,Salt,Aussie Salt,Pantry,1,4.25,3.04,78
03/04/2023,REC-Ndj-2154,Yogurt,Pure Greek,Dairy,2,2.39,2.08,52
03/04/2023,REC-rik-4514,Cereal,Golden Grains,Breakfast,5,5.48,4.89,81
03/04/2023,REC-qrm-2734,Eggs,Golden Yolk,Dairy,3,3.57,2.89,50
03/04/2023,REC-xdm-7835,Eggs,Farmstead,Dairy,5,5.36,4.01,90
03/04/2023,REC-Ykx-9519,Canned Beans,Simply Canned,Pantry,2,3.89,3.09,86
03/04/2023,REC-TBv-6853,Dish Soap,Sparkle Clean,Household,4,11.47,9.07,110
04/04/2023,REC-wAP-1178,Eggs,Sunny-Side,Dairy,3,5.66,4.87,170
04/04/2023,REC-JRM-2764,Biscuits,Aussie Bakes,Snacks,1,3.67,3.24,200
05/04/2023,REC-Kvv-1872,Chips,Crunchy Bites,Snacks,1,2.68,2.1,70
05/04/2023,REC-Itx-0198,Apples,Local Grown,Produce,3,3.03,2.29,179
05/04/2023,REC-wjM-5559,Chips,Salt & Crunch,Snacks,4,4.63,3.78,113
05/04/2023,REC-KcG-5913,Chicken Breast,Lean Meats,Meat,2,16.03,13.17,117
06/04/2023,REC-SpA-7574,Cereal,Morning Crunch,Breakfast,3,4.68,4.22,139
07/04/2023,REC-kRD-2419,Juice,Fresh Squeeze,Beverages,1,3.2,2.34,168
07/04/2023,REC-kcX-6674,Cereal,Golden Grains,Breakfast,1,6.09,5.53,114
07/04/2023,REC-knF-8534,Coffee,Urban Brew,Beverages,5,3.72,3.07,136
07/04/2023,REC-wmZ-8280,Soft Drink,Sparkle Beverages,Beverages,1,4.1,3.15,141
07/04/2023,REC-bjI-5143,Yogurt,Morning Bliss,Dairy,4,3.16,2.43,170
07/04/2023,REC-Djk-0922,Pasta,Grainfield Co.,Pantry,5,4.2,3.55,165
07/04/2023,REC-SYA-3576,Tea Bags,Bushland Brews,Beverages,2,3.21,2.3,112
08/04/2023,REC-RWK-7946,Yogurt,Creamy Delights,Dairy,5,2.72,2.34,133
08/04/2023,REC-dEM-6077,Eggs,Farmstead,Dairy,3,4.68,3.68,149
08/04/2023,REC-RNe-3246,Soft Drink,Fizz Co.,Beverages,1,5.02,3.69,116
08/04/2023,REC-Ylh-3639,Pasta,Pasta Perfection,Pantry,3,5.37,4.5,107
08/04/2023,REC-JqO-7748,Sugar,Sweet Stuff,Pantry,5,4.44,3.21,100
08/04/2023,REC-UEb-0635,Coffee,Urban Brew,Beverages,2,2.81,2.19,194
08/04/2023,REC-Ano-0273,Toilet Paper,Quilted Comfort,Household,4,9.5,7.98,55
08/04/2023,REC-MEE-7468,Bananas,Island Harvest,Produce,1,2.36,2.12,112
08/04/2023,REC-mcA-2187,Soft Drink,Fizz Co.,Beverages,5,2.0,1.73,79
08/04/2023,REC-pHw-9162,Olive Oil,Mediterranean Harvest,Pantry,4,8.12,6.25,110
09/04/2023,REC-MlU-2587,Canned Tomatoes,Simply Canned,Pantry,1,5.77,4.42,73
09/04/2023,REC-lpz-1875,Tomatoes,Sun Kissed,Produce,2,3.3,2.42,169
10/04/2023,REC-JZr-1487,Toilet Paper,Soft Touch,Household,2,4.47,3.41,88
10/04/2023,REC-bzv-8138,Laundry Detergent,Aussie Wash,Household,1,4.77,3.97,145
10/04/2023,REC-iXq-3475,Chicken Breast,Prime Cuts,Meat,5,10.1,8.62,157
10/04/2023,REC-ukv-1208,Pasta,Italian Kitchen,Pantry,5,5.42,4.19,173
10/04/2023,REC-SBB-0892,Milk,Meadowland,Dairy,1,5.43,4.71,109
10/04/2023,REC-rUV-8025,Bread,Crusty Creations,Bakery,2,4.54,3.94,90
10/04/2023,REC-XQi-1496,Chips,Salt & Crunch,Snacks,2,3.17,2.49,82
10/04/2023,REC-ckT-4414,Coffee,Urban Brew,Beverages,4,2.91,2.48,77
10/04/2023,REC-pOK-2814,Olive Oil,Golden Grove,Pantry,2,7.12,5.47,79
10/04/2023,REC-gAW-4835,Tomatoes,Vine Ripened,Produce,5,1.86,1.69,160
11/04/2023,REC-khI-4369,Toilet Paper,Soft Touch,Household,5,12.39,9.53,71
11/04/2023,REC-XCp-6874,Salt,Crystal Co.,Pantry,4,3.03,2.62,85
11/04/2023,REC-NDW-9158,Yogurt,Pure Greek,Dairy,4,2.63,2.25,185
11/04/2023,REC-vSx-7106,Cheese,Blockbuster Cheeses,Dairy,1,3.01,2.64,155
11/04/2023,REC-Eno-0906,Sugar,Cane Sugar Co.,Pantry,2,5.78,5.11,128
11/04/2023,REC-xOu-4212,Lettuce,Garden Select,Produce,1,1.24,1.0,138
12/04/2023,REC-rUr-5099,Laundry Detergent,Aussie Wash,Household,4,9.47,6.84,98
12/04/2023,REC-QZk-2291,Sugar,Sweet Stuff,Pantry,2,5.86,4.4,129
13/04/2023,REC-Xnc-0321,Eggs,Farmstead,Dairy,1,4.07,3.67,157
13/04/2023,REC-Xto-2454,Bread,Daily Loaf,Bakery,3,4.1,3.39,110
13/04/2023,REC-AlX-3186,Yogurt,Morning Bliss,Dairy,3,3.26,2.8,142
13/04/2023,REC-ksu-1279,Lettuce,Crisp Greens,Produce,1,1.77,1.54,130
15/04/2023,REC-NpQ-9563,Toilet Paper,Quilted Comfort,Household,4,5.9,4.63,56
15/04/2023,REC-UCX-2466,Apples,Orchard Fresh,Produce,3,2.09,1.86,92
15/04/2023,REC-mKF-7239,Chicken Breast,Lean Meats,Meat,5,14.39,11.11,68
15/04/2023,REC-mfw-5017,Soft Drink,Sparkle Beverages,Beverages,3,2.22,1.71,173
15/04/2023,REC-Jqm-2940,Salt,Aussie Salt,Pantry,1,8.23,6.13,80
15/04/2023,REC-vsc-2105,Cereal,Healthy Start,Breakfast,4,7.04,5.74,148
15/04/2023,REC-Lle-6558,Bread,Daily Loaf,Bakery,5,4.07,2.91,191
15/04/2023,REC-kpF-2526,Beef Mince,Butcher's Best,Meat,4,13.64,12.27,92
15/04/2023,REC-CqO-2466,Soft Drink,Fizz Co.,Beverages,4,5.87,4.2,84
17/04/2023,REC-IoA-5854,Dish Soap,Eco-Wash,Household,1,12.9,9.61,101
17/04/2023,REC-RvK-4046,Sugar,Cane Sugar Co.,Pantry,1,7.09,5.66,135
17/04/2023,REC-etC-4189,Flour,The Baker's Choice,Pantry,2,7.8,6.86,66
17/04/2023,REC-cpF-3305,Rice,Aussie Grains,Pantry,1,7.98,6.53,61
17/04/2023,REC-tvL-6966,Laundry Detergent,Fresh Scent,Household,3,12.27,9.79,88
18/04/2023,REC-SjR-2733,Bread,Crusty Creations,Bakery,5,4.01,3.29,113
18/04/2023,REC-XFj-4203,Pasta,Italian Kitchen,Pantry,2,3.62,3.18,58
18/04/2023,REC-rbS-6367,Biscuits,Cookie Crumble,Snacks,5,5.24,3.91,67
18/04/2023,REC-kRs-5719,Juice,Fresh Squeeze,Beverages,2,6.53,4.67,160
18/04/2023,REC-SnU-3756,Milk,Meadowland,Dairy,3,5.37,4.71,185
18/04/2023,REC-isp-3631,Chicken Breast,Prime Cuts,Meat,5,14.47,10.4,159
18/04/2023,REC-zWu-2193,Apples,Orchard Fresh,Produce,2,3.74,2.68,168
18/04/2023,REC-uxD-5884,Biscuits,Sweet Treats,Snacks,3,3.46,2.5,134
18/04/2023,REC-mRU-1112,Cereal,Morning Crunch,Breakfast,5,3.8,3.3,200
19/04/2023,REC-Ekh-0222,Chicken Breast,Butcher's Best,Meat,4,18.37,13.81,161
19/04/2023,REC-JQj-2479,Cereal,Healthy Start,Breakfast,2,6.84,5.72,162
19/04/2023,REC-iKU-2538,Biscuits,Sweet Treats,Snacks,3,4.25,3.2,127
19/04/2023,REC-DTt-3612,Cheese,Blockbuster Cheeses,Dairy,3,5.78,5.0,110
20/04/2023,REC-TiS-3988,Milk,Farmers Choice,Dairy,2,4.55,3.85,140
20/04/2023,REC-sRm-2201,Paper Towels,Quick Dry,Household,2,4.54,4.02,50
21/04/2023,REC-DXZ-5866,Salt,Crystal Co.,Pantry,1,4.1,3.7,163
21/04/2023,REC-CcD-5688,Yogurt,Pure Greek,Dairy,4,4.22,3.26,192
21/04/2023,REC-Ctt-3717,Pasta,Italian Kitchen,Pantry,5,7.26,5.49,115
23/04/2023,REC-JJn-7623,Soft Drink,Sparkle Beverages,Beverages,2,3.02,2.46,122
23/04/2023,REC-kVg-1985,Soft Drink,Sparkle Beverages,Beverages,4,2.34,2.07,60
23/04/2023,REC-FdI-4446,Cheese,Australian Cheeses,Dairy,4,3.57,2.82,84
23/04/2023,REC-arJ-7821,Beef Mince,Butcher's Best,Meat,2,14.85,12.67,76
23/04/2023,REC-cyd-4674,Eggs,Farmstead,Dairy,2,5.9,4.8,96
23/04/2023,REC-Ywk-6529,Laundry Detergent,Fresh Scent,Household,2,10.11,9.0,83
23/04/2023,REC-SXJ-2110,Bananas,Island Harvest,Produce,1,3.4,2.47,153
23/04/2023,REC-uOB-0889,Paper Towels,Handy Wipes,Household,2,10.07,7.77,130
24/04/2023,REC-QgI-5877,Soft Drink,Fizz Co.,Beverages,5,1.84,1.5,177
24/04/2023,REC-FEw-9432,Bread,Sunrise Bakes,Bakery,1,4.52,3.61,117
24/04/2023,REC-PXz-1497,Yogurt,Morning Bliss,Dairy,2,6.35,4.65,192
24/04/2023,REC-wpX-1042,Chips,Salt & Crunch,Snacks,1,3.99,2.94,133
24/04/2023,REC-IYG-2224,Tomatoes,Sun Kissed,Produce,1,3.91,2.98,198
24/04/2023,REC-IXo-4241,Pasta,Grainfield Co.,Pantry,4,3.21,2.76,143
26/04/2023,REC-HeR-0660,Cheese,Australian Cheeses,Dairy,5,2.38,2.09,199
27/04/2023,REC-CqZ-2716,Coffee,Urban Brew,Beverages,4,2.61,2.32,162
28/04/2023,REC-PRI-3524,Cheese,Blockbuster Cheeses,Dairy,5,3.81,2.96,59
28/04/2023,REC-KeZ-4569,Tea Bags,Tea Time,Beverages,2,5.37,4.01,148
29/04/2023,REC-zgk-5342,Cheese,Blockbuster Cheeses,Dairy,5,3.32,2.79,191
29/04/2023,REC-ssz-8061,Biscuits,Cookie Crumble,Snacks,4,2.24,1.69,195
29/04/2023,REC-qCk-0341,Bananas,Island Harvest,Produce,4,3.82,2.82,148
29/04/2023,REC-OzK-5784,Tomatoes,Vine Ripened,Produce,1,2.01,1.45,127
29/04/2023,REC-crr-5011,Olive Oil,Golden Grove,Pantry,3,4.43,3.56,165
29/04/2023,REC-qtS-2628,Cheese,Australian Cheeses,Dairy,5,3.0,2.38,75
29/04/2023,REC-NuO-5345,Flour,The Baker's Choice,Pantry,1,6.63,5.72,164
29/04/2023,REC-Flt-5524,Biscuits,Aussie Bakes,Snacks,4,4.8,3.96,178
29/04/2023,REC-LHD-4521,Eggs,Farmstead,Dairy,2,4.9,3.62,175
29/04/2023,REC-eQI-4578,Tea Bags,Tea Time,Beverages,3,4.28,3.15,175
30/04/2023,REC-FEd-3237,Tomatoes,Vine Ripened,Produce,5,1.75,1.37,106
02/05/2023,REC-Thi-8495,Yogurt,Pure Greek,Dairy,4,5.42,4.53,198
02/05/2023,REC-MfK-6800,Olive Oil,Golden Grove,Pantry,3,3.55,2.9,106
02/05/2023,REC-Syx-3192,Laundry Detergent,Fresh Scent,Household,2,10.39,9.44,104
02/05/2023,REC-LEA-5327,Bread,Crusty Creations,Bakery,1,3.53,2.78,121
02/05/2023,REC-vOr-3845,Biscuits,Sweet Treats,Snacks,3,4.17,3.47,188
02/05/2023,REC-HCH-3296,Juice,Fruit Burst,Beverages,3,5.09,3.75,130
02/05/2023,REC-dfn-0105,Soft Drink,Sparkle Beverages,Beverages,2,2.42,1.9,87
03/05/2023,REC-WGx-4505,Chicken Breast,Prime Cuts,Meat,4,10.32,8.48,122
03/05/2023,REC-EDe-3298,Canned Beans,Hearty Harvest,Pantry,2,4.3,3.74,199
03/05/2023,REC-KAk-9354,Eggs,Golden Yolk,Dairy,1,6.32,4.57,82
03/05/2023,REC-DVw-8313,Canned Beans,Hearty Harvest,Pantry,2,2.83,2.33,51
03/05/2023,REC-rBC-9025,Sugar,Sweet Stuff,Pantry,3,7.16,5.76,64
03/05/2023,REC-Qmy-0608,Eggs,Golden Yolk,Dairy,5,5.83,4.51,82
03/05/2023,REC-gPa-4537,Biscuits,Aussie Bakes,Snacks,5,2.13,1.89,82
03/05/2023,REC-UYT-0119,Dish Soap,Sparkle Clean,Household,2,10.15,7.55,76
03/05/2023,REC-qKg-1160,Chicken Breast,Prime Cuts,Meat,3,12.08,9.26,179
04/05/2023,REC-Aqq-7704,Flour,Golden Grains,Pantry,5,8.1,5.81,118
04/05/2023,REC-GpF-9918,Canned Tomatoes,Hearty Harvest,Pantry,4,5.45,4.03,118
04/05/2023,REC-aDF-3565,Bananas,Tropical Treat,Produce,4,2.73,2.45,181
04/05/2023,REC-Oes-3577,Yogurt,Morning Bliss,Dairy,5,3.39,2.9,196
04/05/2023,REC-klu-9480,Dish Soap,Power Clean,Household,5,8.85,7.57,182
04/05/2023,REC-HIB-3940,Bread,Crusty Creations,Bakery,4,4.24,3.66,167
05/05/2023,REC-HHr-7467,Olive Oil,Mediterranean Harvest,Pantry,4,6.02,4.97,192
05/05/2023,REC-IJB-6057,Apples,Orchard Fresh,Produce,5,1.37,1.23,144
05/05/2023,REC-pmm-7586,Biscuits,Cookie Crumble,Snacks,2,2.37,2.0,169
05/05/2023,REC-Ity-7811,Chicken Breast,Prime Cuts,Meat,2,16.99,13.75,54
05/05/2023,REC-Ecg-9371,Tomatoes,Vine Ripened,Produce,5,2.49,2.16,173
05/05/2023,REC-seF-0219,Pasta,Pasta Perfection,Pantry,4,4.42,3.59,53
05/05/2023,REC-yKG-2824,Rice,Rice King,Pantry,4,8.59,6.67,120
05/05/2023,REC-SsV-7645,Beef Mince,Farm Fresh Meats,Meat,4,15.04,13.23,89
05/05/2023,REC-VHF-9846,Eggs,Golden Yolk,Dairy,5,3.65,2.85,53
05/05/2023,REC-nZP-5394,Dish Soap,Power Clean,Household,2,6.6,4.91,110
08/05/2023,REC-mUm-7474,Flour,Golden Grains,Pantry,2,2.26,1.79,138
09/05/2023,REC-NNp-2805,Canned Tomatoes,Hearty Harvest,Pantry,5,5.72,4.16,125
10/05/2023,REC-YnH-3554,Bread,Daily Loaf,Bakery,5,3.57,3.01,157
10/05/2023,REC-dwY-2525,Cereal,Healthy Start,Breakfast,2,5.39,4.65,114
10/05/2023,REC-wfQ-0400,Flour,Golden Grains,Pantry,4,7.31,6.14,155
11/05/2023,REC-TyB-9052,Beef Mince,Butcher's Best,Meat,2,15.75,11.68,198
11/05/2023,REC-Ahm-1217,Canned Tomatoes,Hearty Harvest,Pantry,5,6.35,4.83,172
11/05/2023,REC-oMk-3851,Pasta,Italian Kitchen,Pantry,2,4.52,3.54,141
11/05/2023,REC-KZm-8034,Canned Beans,Simply Canned,Pantry,3,3.36,2.63,127
11/05/2023,REC-zTj-7586,Salt,Aussie Salt,Pantry,4,3.69,2.97,91
11/05/2023,REC-KiJ-2922,Toilet Paper,Quilted Comfort,Household,3,7.73,6.39,132
11/05/2023,REC-LIp-6297,Pasta,Pasta Perfection,Pantry,2,8.89,6.64,197
12/05/2023,REC-DKb-7598,Bread,Daily Loaf,Bakery,1,4.61,3.37,133
12/05/2023,REC-vgD-3949,Canned Beans,Hearty Harvest,Pantry,5,3.6,3.13,122
12/05/2023,REC-PdY-1099,Beef Mince,Prime Cuts,Meat,5,19.61,14.79,164
12/05/2023,REC-THB-9277,Biscuits,Aussie Bakes,Snacks,4,3.45,2.51,191
12/05/2023,REC-GmW-2331,Tea Bags,Tea Time,Beverages,4,4.63,3.41,123
12/05/2023,REC-dRK-0067,Cereal,Golden Grains,Breakfast,5,5.13,3.86,145
12/05/2023,REC-Knr-7592,Dish Soap,Power Clean,Household,5,9.27,7.82,165
13/05/2023,REC-GwU-3741,Bread,Daily Loaf,Bakery,2,3.92,2.9,146
14/05/2023,REC-Evb-5783,Milk,Farmers Choice,Dairy,3,4.96,3.9,179
14/05/2023,REC-QtG-6064,Bread,Sunrise Bakes,Bakery,5,3.78,3.39,198
14/05/2023,REC-qFS-8607,Pasta,Italian Kitchen,Pantry,3,3.63,2.86,62
14/05/2023,REC-nae-5174,Cheese,Australian Cheeses,Dairy,4,4.27,3.22,198
14/05/2023,REC-MOF-8957,Coffee,Aussie Roast,Beverages,4,2.26,1.94,101
14/05/2023,REC-Kxg-4116,Soft Drink,Sparkle Beverages,Beverages,1,6.6,4.8,117
14/05/2023,REC-TID-7349,Tomatoes,Vine Ripened,Produce,4,3.13,2.7,186
15/05/2023,REC-jrv-1800,Tomatoes,Vine Ripened,Produce,2,1.46,1.05,52
16/05/2023,REC-JiZ-6996,Laundry Detergent,Clean Wave,Household,1,13.3,9.61,82
16/05/2023,REC-bMq-6962,Laundry Detergent,Fresh Scent,Household,1,6.31,5.67,127
17/05/2023,REC-OIA-9919,Canned Tomatoes,Hearty Harvest,Pantry,1,2.61,2.24,75
17/05/2023,REC-aMr-4461,Pasta,Pasta Perfection,Pantry,2,3.0,2.19,74
17/05/2023,REC-qwi-9430,Juice,Fresh Squeeze,Beverages,5,3.81,2.82,72
17/05/2023,REC-cTb-1613,Sugar,Sweet Stuff,Pantry,1,5.83,4.24,58
17/05/2023,REC-yvv-0250,Bananas,Tropical Treat,Produce,1,3.63,2.82,67
17/05/2023,REC-aMv-3960,Lettuce,Garden Select,Produce,1,3.37,2.83,149
17/05/2023,REC-mSo-3143,Yogurt,Pure Greek,Dairy,2,5.08,3.84,131
17/05/2023,REC-clz-0332,Chicken Breast,Prime Cuts,Meat,2,13.86,11.32,65
18/05/2023,REC-Fqh-2476,Dish Soap,Sparkle Clean,Household,2,6.74,6.08,163
18/05/2023,REC-kIy-9379,Bread,Crusty Creations,Bakery,2,4.98,3.95,111
18/05/2023,REC-gJM-0357,Pasta,Grainfield Co.,Pantry,5,4.55,4.09,77
18/05/2023,REC-Bfm-1760,Beef Mince,Prime Cuts,Meat,1,13.15,10.22,98
18/05/2023,REC-EQV-2886,Olive Oil,Mediterranean Harvest,Pantry,2,4.41,3.85,54
21/05/2023,REC-tyi-5411,Lettuce,Garden Select,Produce,1,4.0,2.9,183
23/05/2023,REC-eiy-1266,Pasta,Italian Kitchen,Pantry,4,6.6,5.56,150
23/05/2023,REC-UjF-0473,Toilet Paper,Quilted Comfort,Household,1,12.05,9.25,198
23/05/2023,REC-KxP-1582,Dish Soap,Power Clean,Household,2,11.8,9.11,102
23/05/2023,REC-VlG-1495,Cereal,Healthy Start,Breakfast,4,6.77,5.59,102
23/05/2023,REC-Jul-8342,Sugar,Sweet Stuff,Pantry,2,5.31,3.87,145
23/05/2023,REC-BMW-0187,Flour,Golden Grains,Pantry,5,3.99,3.25,152
24/05/2023,REC-dYp-1653,Chips,Crunchy Bites,Snacks,1,4.72,3.67,105
24/05/2023,REC-gQu-2625,Chicken Breast,Prime Cuts,Meat,5,12.47,10.69,110
24/05/2023,REC-OXW-7669,Chicken Breast,Prime Cuts,Meat,4,19.52,14.9,62
24/05/2023,REC-ISd-3203,Eggs,Sunny-Side,Dairy,3,2.84,2.13,50
25/05/2023,REC-jxj-5634,Pasta,Italian Kitchen,Pantry,1,2.86,2.5,79
25/05/2023,REC-JAO-0095,Chicken Breast,Prime Cuts,Meat,1,12.51,10.2,195
25/05/2023,REC-Ilt-2550,Apples,Orchard Fresh,Produce,3,3.62,3.25,66
25/05/2023,REC-pLH-5290,Biscuits,Sweet Treats,Snacks,4,4.93,3.87,155
25/05/2023,REC-XIX-5037,Beef Mince,Farm Fresh Meats,Meat,5,18.4,14.78,125
25/05/2023,REC-FTx-2382,Eggs,Golden Yolk,Dairy,5,4.44,3.28,78
25/05/2023,REC-nuK-6161,Toilet Paper,Quilted Comfort,Household,2,4.97,3.68,153
